"subjectid" "activity" "measurement" "mean"
"1215" 16 "SITTING" "bodybodygyrojerkmag" -0.988434742681159
"1216" 16 "SITTING" "bodybodygyromag" -0.946462104710145
"1217" 16 "SITTING" "bodygyro" -0.727075075467995
"1218" 16 "SITTING" "bodygyrojerk" -0.528027316941546
"1219" 16 "SITTING" "bodygyrojerkmag" -0.99035292942029
"1220" 16 "SITTING" "bodygyromag" -0.942179893550725
"1221" 16 "SITTING" "gravityacc" -0.324809611282126
"1222" 16 "SITTING" "gravityaccmag" -0.951465458405797
"1223" 16 "STANDING" "bodyacc" -0.713680060231731
"1224" 16 "STANDING" "bodyaccjerk" -0.733755183694841
"1225" 16 "STANDING" "bodyaccjerkmag" -0.987983391217949
"1226" 16 "STANDING" "bodyaccmag" -0.963874862403846
"1227" 16 "STANDING" "bodybodyaccjerkmag" -0.986207702435897
"1228" 16 "STANDING" "bodybodygyrojerkmag" -0.990922615384615
"1229" 16 "STANDING" "bodybodygyromag" -0.969511684102564
"1230" 16 "STANDING" "bodygyro" -0.735331846238782
"1231" 16 "STANDING" "bodygyrojerk" -0.528238228829915
"1232" 16 "STANDING" "bodygyrojerkmag" -0.991829001730769
"1233" 16 "STANDING" "bodygyromag" -0.968316973333333
"1234" 16 "STANDING" "gravityacc" -0.368085229952991
"1235" 16 "STANDING" "gravityaccmag" -0.963621659807692
"1236" 16 "LAYING" "bodyacc" -0.710115204501119
"1237" 16 "LAYING" "bodyaccjerk" -0.732793487645899
"1238" 16 "LAYING" "bodyaccjerkmag" -0.988120330071429
"1239" 16 "LAYING" "bodyaccmag" -0.961465744928571
"1240" 16 "LAYING" "bodybodyaccjerkmag" -0.987380842571429
"1241" 16 "LAYING" "bodybodygyrojerkmag" -0.988376839428571
"1242" 16 "LAYING" "bodybodygyromag" -0.964612361428571
"1243" 16 "LAYING" "bodygyro" -0.736255606885714
"1244" 16 "LAYING" "bodygyrojerk" -0.527334890240714
"1245" 16 "LAYING" "bodygyrojerkmag" -0.989525975857143
"1246" 16 "LAYING" "bodygyromag" -0.955398567928571
"1247" 16 "LAYING" "gravityacc" -0.371760229992857
"1248" 16 "LAYING" "gravityaccmag" -0.959865281285714
"1249" 17 "WALKING" "bodyacc" -0.157542096611134
"1250" 17 "WALKING" "bodyaccjerk" -0.245376111603689
"1251" 17 "WALKING" "bodyaccjerkmag" -0.288383027704918
"1252" 17 "WALKING" "bodyaccmag" -0.401882976434426
"1253" 17 "WALKING" "bodybodyaccjerkmag" -0.273585375991803
"1254" 17 "WALKING" "bodybodygyrojerkmag" -0.551548669426229
"1255" 17 "WALKING" "bodybodygyromag" -0.566969068196721
"1256" 17 "WALKING" "bodygyro" -0.334818880570765
"1257" 17 "WALKING" "bodygyrojerk" -0.28586460200929
"1258" 17 "WALKING" "bodygyrojerkmag" -0.528437966065574
"1259" 17 "WALKING" "bodygyromag" -0.428752300245902
"1260" 17 "WALKING" "gravityacc" -0.391430127710382
"1261" 17 "WALKING" "gravityaccmag" -0.306494677295082
"1262" 17 "WALKING_UPSTAIRS" "bodyacc" -0.0933936247958507
"1263" 17 "WALKING_UPSTAIRS" "bodyaccjerk" -0.323971172055035
"1264" 17 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.374073174166667
"1265" 17 "WALKING_UPSTAIRS" "bodyaccmag" -0.12084569299375
"1266" 17 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.398841480520833
"1267" 17 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.696582253020833
"1268" 17 "WALKING_UPSTAIRS" "bodybodygyromag" -0.500255768333333
"1269" 17 "WALKING_UPSTAIRS" "bodygyro" -0.316552737738677
"1270" 17 "WALKING_UPSTAIRS" "bodygyrojerk" -0.349967772256806
"1271" 17 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.6598395596875
"1272" 17 "WALKING_UPSTAIRS" "bodygyromag" -0.338014254608333
"1273" 17 "WALKING_UPSTAIRS" "gravityacc" -0.420731388958333
"1274" 17 "WALKING_UPSTAIRS" "gravityaccmag" -0.0578419790395833
"1275" 17 "WALKING_DOWNSTAIRS" "bodyacc" -0.0383081187644928
"1276" 17 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.237936848962373
"1277" 17 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.214104189030435
"1278" 17 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.0591347886916304
"1279" 17 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" -0.212609457859783
"1280" 17 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.610374041956522
"1281" 17 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.419153723043478
"1282" 17 "WALKING_DOWNSTAIRS" "bodygyro" -0.326007768624873
"1283" 17 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.307651559296304
"1284" 17 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.566322639347826
"1285" 17 "WALKING_DOWNSTAIRS" "bodygyromag" -0.292664522197283
"1286" 17 "WALKING_DOWNSTAIRS" "gravityacc" -0.363487191652174
"1287" 17 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.120179389634348
"1288" 17 "SITTING" "bodyacc" -0.719046797874219
"1289" 17 "SITTING" "bodyaccjerk" -0.736785498527812
"1290" 17 "SITTING" "bodyaccjerkmag" -0.9921306071875
"1291" 17 "SITTING" "bodyaccmag" -0.969209743046875
"1292" 17 "SITTING" "bodybodyaccjerkmag" -0.9908734384375
"1293" 17 "SITTING" "bodybodygyrojerkmag" -0.9944145440625
"1294" 17 "SITTING" "bodybodygyromag" -0.97904007265625
"1295" 17 "SITTING" "bodygyro" -0.741132229473047
"1296" 17 "SITTING" "bodygyrojerk" -0.528421752809948
"1297" 17 "SITTING" "bodygyrojerkmag" -0.9953907753125
"1298" 17 "SITTING" "bodygyromag" -0.971293999609375
"1299" 17 "SITTING" "gravityacc" -0.351210362371094
"1300" 17 "SITTING" "gravityaccmag" -0.96890626875
"1301" 17 "STANDING" "bodyacc" -0.720898286970716
"1302" 17 "STANDING" "bodyaccjerk" -0.736145047047489
"1303" 17 "STANDING" "bodyaccjerkmag" -0.991053000897436
"1304" 17 "STANDING" "bodyaccmag" -0.977371470032051
"1305" 17 "STANDING" "bodybodyaccjerkmag" -0.98981744275641
"1306" 17 "STANDING" "bodybodygyrojerkmag" -0.992450621474359
"1307" 17 "STANDING" "bodybodygyromag" -0.980777275128205
"1308" 17 "STANDING" "bodygyro" -0.739537149310171
"1309" 17 "STANDING" "bodygyrojerk" -0.52860973025
"1310" 17 "STANDING" "bodygyrojerkmag" -0.993022545512821
"1311" 17 "STANDING" "bodygyromag" -0.977932706987179
"1312" 17 "STANDING" "gravityacc" -0.41437160525
"1313" 17 "STANDING" "gravityaccmag" -0.976506645641026
"1314" 17 "LAYING" "bodyacc" -0.707088592430493
"1315" 17 "LAYING" "bodyaccjerk" -0.728408691043157
"1316" 17 "LAYING" "bodyaccjerkmag" -0.980867186619718
"1317" 17 "LAYING" "bodyaccmag" -0.952842065669014
"1318" 17 "LAYING" "bodybodyaccjerkmag" -0.979672275070423
"1319" 17 "LAYING" "bodybodygyrojerkmag" -0.982374482042254
"1320" 17 "LAYING" "bodybodygyromag" -0.964519141971831
"1321" 17 "LAYING" "bodygyro" -0.731503578170779
"1322" 17 "LAYING" "bodygyrojerk" -0.525148044183099
"1323" 17 "LAYING" "bodygyrojerkmag" -0.983790266126761
"1324" 17 "LAYING" "bodygyromag" -0.960029310211268
"1325" 17 "LAYING" "gravityacc" -0.282896330751174
"1326" 17 "LAYING" "gravityaccmag" -0.950639702323944
"1327" 18 "WALKING" "bodyacc" -0.255795689834003
"1328" 18 "WALKING" "bodyaccjerk" -0.328688873283333
"1329" 18 "WALKING" "bodyaccjerkmag" -0.402343961696429
"1330" 18 "WALKING" "bodyaccmag" -0.434551083616071
"1331" 18 "WALKING" "bodybodyaccjerkmag" -0.429245618660714
"1332" 18 "WALKING" "bodybodygyrojerkmag" -0.740002348303571
"1333" 18 "WALKING" "bodybodygyromag" -0.644619770446429
"1334" 18 "WALKING" "bodygyro" -0.431837928634688
"1335" 18 "WALKING" "bodygyrojerk" -0.35443385601869
"1336" 18 "WALKING" "bodygyrojerkmag" -0.681538838035714
"1337" 18 "WALKING" "bodygyromag" -0.554490619553571
"1338" 18 "WALKING" "gravityacc" -0.387031594848214
"1339" 18 "WALKING" "gravityaccmag" -0.374127271696429
"1340" 18 "WALKING_UPSTAIRS" "bodyacc" -0.24476631726925
"1341" 18 "WALKING_UPSTAIRS" "bodyaccjerk" -0.46925077601681
"1342" 18 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.590397134310345
"1343" 18 "WALKING_UPSTAIRS" "bodyaccmag" -0.380941970172414
"1344" 18 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.581203736810345
"1345" 18 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.843552076551724
"1346" 18 "WALKING_UPSTAIRS" "bodybodygyromag" -0.593536862672414
"1347" 18 "WALKING_UPSTAIRS" "bodygyro" -0.400061456907184
"1348" 18 "WALKING_UPSTAIRS" "bodygyrojerk" -0.420084857274483
"1349" 18 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.80858890862069
"1350" 18 "WALKING_UPSTAIRS" "bodygyromag" -0.448583367068966
"1351" 18 "WALKING_UPSTAIRS" "gravityacc" -0.391839608198276
"1352" 18 "WALKING_UPSTAIRS" "gravityaccmag" -0.32549394137931
"1353" 18 "WALKING_DOWNSTAIRS" "bodyacc" -0.245819184601848
"1354" 18 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.37331071756197
"1355" 18 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.4245166886
"1356" 18 "WALKING_DOWNSTAIRS" "bodyaccmag" -0.277434797409091
"1357" 18 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" -0.384981892881818
"1358" 18 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.753833423372727
"1359" 18 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.569290173254545
"1360" 18 "WALKING_DOWNSTAIRS" "bodygyro" -0.405781913298621
"1361" 18 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.371101346584545
"1362" 18 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.722911296272727
"1363" 18 "WALKING_DOWNSTAIRS" "bodygyromag" -0.444509146527273
"1364" 18 "WALKING_DOWNSTAIRS" "gravityacc" -0.359654027133333
"1365" 18 "WALKING_DOWNSTAIRS" "gravityaccmag" -0.261733110336364
"1366" 18 "SITTING" "bodyacc" -0.724386780784357
"1367" 18 "SITTING" "bodyaccjerk" -0.734296391078972
"1368" 18 "SITTING" "bodyaccjerkmag" -0.99051446254386
"1369" 18 "SITTING" "bodyaccmag" -0.983069264122807
"1370" 18 "SITTING" "bodybodyaccjerkmag" -0.990725686929825
"1371" 18 "SITTING" "bodybodygyrojerkmag" -0.994887904649123
"1372" 18 "SITTING" "bodybodygyromag" -0.98389393745614
"1373" 18 "SITTING" "bodygyro" -0.74167345304576
"1374" 18 "SITTING" "bodygyrojerk" -0.528116100148538
"1375" 18 "SITTING" "bodygyrojerkmag" -0.994871176666667
"1376" 18 "SITTING" "bodygyromag" -0.979503833859649
"1377" 18 "SITTING" "gravityacc" -0.292473178435672
"1378" 18 "SITTING" "gravityaccmag" -0.982634718859649
"1379" 18 "STANDING" "bodyacc" -0.715423843340753
"1380" 18 "STANDING" "bodyaccjerk" -0.731413288658784
"1381" 18 "STANDING" "bodyaccjerkmag" -0.985990289794521
"1382" 18 "STANDING" "bodyaccmag" -0.97373888510274
"1383" 18 "STANDING" "bodybodyaccjerkmag" -0.985632214931507
"1384" 18 "STANDING" "bodybodygyrojerkmag" -0.988684066986301
"1385" 18 "STANDING" "bodybodygyromag" -0.965733025205479
"1386" 18 "STANDING" "bodygyro" -0.730763975466324
"1387" 18 "STANDING" "bodygyrojerk" -0.525332523972603
"1388" 18 "STANDING" "bodygyrojerkmag" -0.988602810342466
"1389" 18 "STANDING" "bodygyromag" -0.961401955616438
"1390" 18 "STANDING" "gravityacc" -0.376143350041096
"1391" 18 "STANDING" "gravityaccmag" -0.972446520410959
"1392" 18 "LAYING" "bodyacc" -0.727144852364103
"1393" 18 "LAYING" "bodyaccjerk" -0.733469358999397
"1394" 18 "LAYING" "bodyaccjerkmag" -0.988923908769231
"1395" 18 "LAYING" "bodyaccmag" -0.986839420153846
"1396" 18 "LAYING" "bodybodyaccjerkmag" -0.989129537538462
"1397" 18 "LAYING" "bodybodygyrojerkmag" -0.992319484615385
"1398" 18 "LAYING" "bodybodygyromag" -0.982898966923077
"1399" 18 "LAYING" "bodygyro" -0.741945679941282
"1400" 18 "LAYING" "bodygyrojerk" -0.529595537246154
"1401" 18 "LAYING" "bodygyrojerkmag" -0.992624088307692
"1402" 18 "LAYING" "bodygyromag" -0.980650862307692
"1403" 18 "LAYING" "gravityacc" -0.310519424564103
"1404" 18 "LAYING" "gravityaccmag" -0.986460392076923
"1405" 19 "WALKING" "bodyacc" -0.00157082183634615
"1406" 19 "WALKING" "bodyaccjerk" -0.00507196635502961
"1407" 19 "WALKING" "bodyaccjerkmag" 0.0725534345048077
"1408" 19 "WALKING" "bodyaccmag" -0.0817853874266346
"1409" 19 "WALKING" "bodybodyaccjerkmag" 0.0253655171325
"1410" 19 "WALKING" "bodybodygyrojerkmag" -0.299295777923077
"1411" 19 "WALKING" "bodybodygyromag" -0.118422223773077
"1412" 19 "WALKING" "bodygyro" -0.0507729866702564
"1413" 19 "WALKING" "bodygyrojerk" -0.0998712678698718
"1414" 19 "WALKING" "bodygyrojerkmag" -0.218093728848077
"1415" 19 "WALKING" "bodygyromag" 0.0390993774423077
"1416" 19 "WALKING" "gravityacc" -0.372609835724359
"1417" 19 "WALKING" "gravityaccmag" -0.0172876866352885
"1418" 19 "WALKING_UPSTAIRS" "bodyacc" -0.04785490641575
"1419" 19 "WALKING_UPSTAIRS" "bodyaccjerk" -0.154822137665229
"1420" 19 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.1991251495
"1421" 19 "WALKING_UPSTAIRS" "bodyaccmag" -0.152041974193063
"1422" 19 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.3110312835075
"1423" 19 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.532736787625
"1424" 19 "WALKING_UPSTAIRS" "bodybodygyromag" -0.332986510175
"1425" 19 "WALKING_UPSTAIRS" "bodygyro" -0.175534916629167
"1426" 19 "WALKING_UPSTAIRS" "bodygyrojerk" -0.21611722516875
"1427" 19 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.4400954084125
"1428" 19 "WALKING_UPSTAIRS" "bodygyromag" -0.1630086071
"1429" 19 "WALKING_UPSTAIRS" "gravityacc" -0.405526269325
"1430" 19 "WALKING_UPSTAIRS" "gravityaccmag" -0.080142817276125
"1431" 19 "WALKING_DOWNSTAIRS" "bodyacc" 0.287971285193378
"1432" 19 "WALKING_DOWNSTAIRS" "bodyaccjerk" 0.203602440215
"1433" 19 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" 0.442551233347436
"1434" 19 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.431894328724359
"1435" 19 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" 0.427375630738462
"1436" 19 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.0830795385384615
"1437" 19 "WALKING_DOWNSTAIRS" "bodybodygyromag" 0.118008215976923
"1438" 19 "WALKING_DOWNSTAIRS" "bodygyro" 0.0879309700059829
"1439" 19 "WALKING_DOWNSTAIRS" "bodygyrojerk" 0.0255673542804701
"1440" 19 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" 0.0218415797833333
"1441" 19 "WALKING_DOWNSTAIRS" "bodygyromag" 0.327912920255128
"1442" 19 "WALKING_DOWNSTAIRS" "gravityacc" -0.36269903191782
"1443" 19 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.529038350858974
"1444" 19 "SITTING" "bodyacc" -0.708950114356393
"1445" 19 "SITTING" "bodyaccjerk" -0.730812023322014
"1446" 19 "SITTING" "bodyaccjerkmag" -0.985314580479452
"1447" 19 "SITTING" "bodyaccmag" -0.957316144623288
"1448" 19 "SITTING" "bodybodyaccjerkmag" -0.983719459726027
"1449" 19 "SITTING" "bodybodygyrojerkmag" -0.986071931575342
"1450" 19 "SITTING" "bodybodygyromag" -0.957361592876712
"1451" 19 "SITTING" "bodygyro" -0.726144038644715
"1452" 19 "SITTING" "bodygyrojerk" -0.52730411319863
"1453" 19 "SITTING" "bodygyrojerkmag" -0.987640800616438
"1454" 19 "SITTING" "bodygyromag" -0.946360425890411
"1455" 19 "SITTING" "gravityacc" -0.244813024383562
"1456" 19 "SITTING" "gravityaccmag" -0.956914861438356
"1457" 19 "STANDING" "bodyacc" -0.710342719374087
"1458" 19 "STANDING" "bodyaccjerk" -0.728366773846232
"1459" 19 "STANDING" "bodyaccjerkmag" -0.981354880821918
"1460" 19 "STANDING" "bodyaccmag" -0.96405623140411
"1461" 19 "STANDING" "bodybodyaccjerkmag" -0.97915728109589
"1462" 19 "STANDING" "bodybodygyrojerkmag" -0.983382596164384
"1463" 19 "STANDING" "bodybodygyromag" -0.947650839041096
"1464" 19 "STANDING" "bodygyro" -0.721534737930913
"1465" 19 "STANDING" "bodygyrojerk" -0.523398816659886
"1466" 19 "STANDING" "bodygyrojerkmag" -0.984435532808219
"1467" 19 "STANDING" "bodygyromag" -0.93984803630137
"1468" 19 "STANDING" "gravityacc" -0.345318074445205
"1469" 19 "STANDING" "gravityaccmag" -0.961527513013699
"1470" 19 "LAYING" "bodyacc" -0.719245323051908
"1471" 19 "LAYING" "bodyaccjerk" -0.729471782367201
"1472" 19 "LAYING" "bodyaccjerkmag" -0.982726313915663
"1473" 19 "LAYING" "bodyaccmag" -0.966367117801205
"1474" 19 "LAYING" "bodybodyaccjerkmag" -0.98003687626506
"1475" 19 "LAYING" "bodybodygyrojerkmag" -0.980609158915663
"1476" 19 "LAYING" "bodybodygyromag" -0.961560374457831
"1477" 19 "LAYING" "bodygyro" -0.731285086667314
"1478" 19 "LAYING" "bodygyrojerk" -0.523389565093434
"1479" 19 "LAYING" "bodygyrojerkmag" -0.982794004277108
"1480" 19 "LAYING" "bodygyromag" -0.954585039638554
"1481" 19 "LAYING" "gravityacc" -0.366924078674699
"1482" 19 "LAYING" "gravityaccmag" -0.964727147951807
"1483" 20 "WALKING" "bodyacc" 0.00927878780228758
"1484" 20 "WALKING" "bodyaccjerk" -0.0654736696919281
"1485" 20 "WALKING" "bodyaccjerkmag" -0.0109296792960784
"1486" 20 "WALKING" "bodyaccmag" -0.127748883398902
"1487" 20 "WALKING" "bodybodyaccjerkmag" 0.0117309611872549
"1488" 20 "WALKING" "bodybodygyrojerkmag" -0.176170550368824
"1489" 20 "WALKING" "bodybodygyromag" -0.124108397982549
"1490" 20 "WALKING" "bodygyro" -0.0778269258635784
"1491" 20 "WALKING" "bodygyrojerk" -0.130361674429412
"1492" 20 "WALKING" "bodygyrojerkmag" -0.172378700021569
"1493" 20 "WALKING" "bodygyromag" 0.0159210979147059
"1494" 20 "WALKING" "gravityacc" -0.394298335176471
"1495" 20 "WALKING" "gravityaccmag" -0.0587640556713333
"1496" 20 "WALKING_UPSTAIRS" "bodyacc" -0.0637403378052941
"1497" 20 "WALKING_UPSTAIRS" "bodyaccjerk" -0.244233623944526
"1498" 20 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.247527806058824
"1499" 20 "WALKING_UPSTAIRS" "bodyaccmag" -0.17869875042549
"1500" 20 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.247732029209804
"1501" 20 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.476607495098039
"1502" 20 "WALKING_UPSTAIRS" "bodybodygyromag" -0.323788029323529
"1503" 20 "WALKING_UPSTAIRS" "bodygyro" -0.116572870010605
"1504" 20 "WALKING_UPSTAIRS" "bodygyrojerk" -0.223038788442778
"1505" 20 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.41366224245098
"1506" 20 "WALKING_UPSTAIRS" "bodygyromag" -0.115799865990196
"1507" 20 "WALKING_UPSTAIRS" "gravityacc" -0.432163370373791
"1508" 20 "WALKING_UPSTAIRS" "gravityaccmag" -0.0947723471058824
"1509" 20 "WALKING_DOWNSTAIRS" "bodyacc" 0.122789544377889
"1510" 20 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.063783742243387
"1511" 20 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.00727569979477778
"1512" 20 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.136654467808333
"1513" 20 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" 0.0464148475888889
"1514" 20 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.296662879251111
"1515" 20 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.126124045351111
"1516" 20 "WALKING_DOWNSTAIRS" "bodygyro" -0.0437178731604444
"1517" 20 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.12420734690037
"1518" 20 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.27188765198
"1519" 20 "WALKING_DOWNSTAIRS" "bodygyromag" 0.0316328499113333
"1520" 20 "WALKING_DOWNSTAIRS" "gravityacc" -0.359113501403704
"1521" 20 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.197243974688889
"1522" 20 "SITTING" "bodyacc" -0.700942873184179
"1523" 20 "SITTING" "bodyaccjerk" -0.725723308663068
"1524" 20 "SITTING" "bodyaccjerkmag" -0.975656224924242
"1525" 20 "SITTING" "bodyaccmag" -0.944891688598485
"1526" 20 "SITTING" "bodybodyaccjerkmag" -0.972164103409091
"1527" 20 "SITTING" "bodybodygyrojerkmag" -0.975667471060606
"1528" 20 "SITTING" "bodybodygyromag" -0.948562412045455
"1529" 20 "SITTING" "bodygyro" -0.724209812765152
"1530" 20 "SITTING" "bodygyrojerk" -0.520025268870455
"1531" 20 "SITTING" "bodygyrojerkmag" -0.979043213030303
"1532" 20 "SITTING" "bodygyromag" -0.940322172727273
"1533" 20 "SITTING" "gravityacc" -0.289865889307828
"1534" 20 "SITTING" "gravityaccmag" -0.945251035606061
"1535" 20 "STANDING" "bodyacc" -0.678299869079772
"1536" 20 "STANDING" "bodyaccjerk" -0.7073228179035
"1537" 20 "STANDING" "bodyaccjerkmag" -0.947539635684931
"1538" 20 "STANDING" "bodyaccmag" -0.918239106917808
"1539" 20 "STANDING" "bodybodyaccjerkmag" -0.938016465068493
"1540" 20 "STANDING" "bodybodygyrojerkmag" -0.928412863767123
"1541" 20 "STANDING" "bodybodygyromag" -0.864282510958904
"1542" 20 "STANDING" "bodygyro" -0.677026448925228
"1543" 20 "STANDING" "bodygyrojerk" -0.502504460419635
"1544" 20 "STANDING" "bodygyrojerkmag" -0.937132644726027
"1545" 20 "STANDING" "bodygyromag" -0.863679219452055
"1546" 20 "STANDING" "gravityacc" -0.367609737447557
"1547" 20 "STANDING" "gravityaccmag" -0.91653947609589
"1548" 20 "LAYING" "bodyacc" -0.715308664453799
"1549" 20 "LAYING" "bodyaccjerk" -0.729445141072067
"1550" 20 "LAYING" "bodyaccjerkmag" -0.982415880441176
"1551" 20 "LAYING" "bodyaccmag" -0.948738431889706
"1552" 20 "LAYING" "bodybodyaccjerkmag" -0.9796303275
"1553" 20 "LAYING" "bodybodygyrojerkmag" -0.981552986764706
"1554" 20 "LAYING" "bodybodygyromag" -0.967019078308823
"1555" 20 "LAYING" "bodygyro" -0.732172953557475
"1556" 20 "LAYING" "bodygyrojerk" -0.52612943467402
"1557" 20 "LAYING" "bodygyrojerkmag" -0.98391440125
"1558" 20 "LAYING" "bodygyromag" -0.961300485220588
"1559" 20 "LAYING" "gravityacc" -0.335197733085784
"1560" 20 "LAYING" "gravityaccmag" -0.950116285367647
"1561" 21 "WALKING" "bodyacc" -0.105978512883894
"1562" 21 "WALKING" "bodyaccjerk" -0.149072890755854
"1563" 21 "WALKING" "bodyaccjerkmag" -0.115993894208654
"1564" 21 "WALKING" "bodyaccmag" -0.278145398442308
"1565" 21 "WALKING" "bodybodyaccjerkmag" -0.0813416653144231
"1566" 21 "WALKING" "bodybodygyrojerkmag" -0.464460334423077
"1567" 21 "WALKING" "bodybodygyromag" -0.460882712115385
"1568" 21 "WALKING" "bodygyro" -0.278918368128974
"1569" 21 "WALKING" "bodygyrojerk" -0.236208547614744
"1570" 21 "WALKING" "bodygyrojerkmag" -0.438650356923077
"1571" 21 "WALKING" "bodygyromag" -0.346540039615385
"1572" 21 "WALKING" "gravityacc" -0.439677995448718
"1573" 21 "WALKING" "gravityaccmag" -0.211582706846154
"1574" 21 "WALKING_UPSTAIRS" "bodyacc" -0.070729846884858
"1575" 21 "WALKING_UPSTAIRS" "bodyaccjerk" -0.271487917
"1576" 21 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.341352060903846
"1577" 21 "WALKING_UPSTAIRS" "bodyaccmag" -0.224926565078095
"1578" 21 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.388680292653846
"1579" 21 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.651110827169811
"1580" 21 "WALKING_UPSTAIRS" "bodybodygyromag" -0.450847787207547
"1581" 21 "WALKING_UPSTAIRS" "bodygyro" -0.23720637509356
"1582" 21 "WALKING_UPSTAIRS" "bodygyrojerk" -0.302498034543789
"1583" 21 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.587718483207547
"1584" 21 "WALKING_UPSTAIRS" "bodygyromag" -0.254283378251923
"1585" 21 "WALKING_UPSTAIRS" "gravityacc" -0.458568088875
"1586" 21 "WALKING_UPSTAIRS" "gravityaccmag" -0.146188777984906
"1587" 21 "WALKING_DOWNSTAIRS" "bodyacc" 0.104012832371648
"1588" 21 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.0885038558840741
"1589" 21 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" 0.00750488025111111
"1590" 21 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.207284158800556
"1591" 21 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" 0.0878239671308889
"1592" 21 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.531235891444444
"1593" 21 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.445441129333333
"1594" 21 "WALKING_DOWNSTAIRS" "bodygyro" -0.277503032829259
"1595" 21 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.274249650579259
"1596" 21 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.480979770444444
"1597" 21 "WALKING_DOWNSTAIRS" "bodygyromag" -0.286635174101111
"1598" 21 "WALKING_DOWNSTAIRS" "gravityacc" -0.411415258777778
"1599" 21 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.255056801357778
"1600" 21 "SITTING" "bodyacc" -0.605067996416969
"1601" 21 "SITTING" "bodyaccjerk" -0.655055937423327
"1602" 21 "SITTING" "bodyaccjerkmag" -0.8754403975
"1603" 21 "SITTING" "bodyaccmag" -0.840471619103783
"1604" 21 "SITTING" "bodybodyaccjerkmag" -0.880168811981132
"1605" 21 "SITTING" "bodybodygyrojerkmag" -0.930747612417062
"1606" 21 "SITTING" "bodybodygyromag" -0.885811737203791
"1607" 21 "SITTING" "bodygyro" -0.65055342300167
"1608" 21 "SITTING" "bodygyrojerk" -0.490515401947185
"1609" 21 "SITTING" "bodygyrojerkmag" -0.923264032369668
"1610" 21 "SITTING" "bodygyromag" -0.844562354966981
